id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
147785,Kasoda,4008,MH,Maharashtra,101,IN,India,20.81666667,75.3,Q6374615
132724,Kati,4008,MH,Maharashtra,101,IN,India,17.96137,75.88895,Q2019118
132725,Katol,4008,MH,Maharashtra,101,IN,India,21.27388,78.5858,Q2445558
147786,Katral,4008,MH,Maharashtra,101,IN,India,17.16666667,75.63333333,Q6377849
132450,Khadki,4008,MH,Maharashtra,101,IN,India,18.5635,73.85205,Q2234392
147787,Khalapur,4008,MH,Maharashtra,101,IN,India,18.81666667,73.26666667,Q4494967
147788,Khallar,4008,MH,Maharashtra,101,IN,India,21.0402869,77.4656296,Q6399815
132513,Khamgaon,4008,MH,Maharashtra,101,IN,India,20.70738,76.56827,Q2138775
147789,Khanapur,4008,MH,Maharashtra,101,IN,India,17.26111111,74.70166667,Q6400170
147790,Khandala,4008,MH,Maharashtra,101,IN,India,18.05918056,74.01262778,Q3595887
147791,Khangaon,4008,MH,Maharashtra,101,IN,India,20.5,78.61666667,Q6400302
132517,Khapa,4008,MH,Maharashtra,101,IN,India,21.42243,78.98168,Q2135471
132471,Kharakvasla,4008,MH,Maharashtra,101,IN,India,18.43997,73.77545,Q26787499
147792,Kharda,4008,MH,Maharashtra,101,IN,India,18.63753,75.47513,Q6400611
147793,Kharghar,4008,MH,Maharashtra,101,IN,India,19.03614722,73.06172222,Q2722343
147794,Kharsundi,4008,MH,Maharashtra,101,IN,India,17.341585,74.775996,Q15236521
132487,Khed,4008,MH,Maharashtra,101,IN,India,17.71888,73.39693,Q2119988
132495,Khetia,4008,MH,Maharashtra,101,IN,India,21.67124,74.58535,Q2231812
147796,Khoni,4008,MH,Maharashtra,101,IN,India,19.3113,73.0544,Q2248426
132500,Khopoli,4008,MH,Maharashtra,101,IN,India,18.78562,73.34589,Q12422734
132505,Khuldabad,4008,MH,Maharashtra,101,IN,India,20.00671,75.19245,Q1025625
132524,Kinwat,4008,MH,Maharashtra,101,IN,India,19.62557,78.1987,Q2237173
132543,Kodoli,4008,MH,Maharashtra,101,IN,India,16.87639,74.1909,Q2237032
132556,Kolhapur,4008,MH,Maharashtra,101,IN,India,16.69013,74.22981,Q209698
132566,Kondalwadi,4008,MH,Maharashtra,101,IN,India,18.80727,77.77031,Q2234676
147797,Kondhali,4008,MH,Maharashtra,101,IN,India,21.15,78.61666667,Q6428989
147798,Kopar Khairane,4008,MH,Maharashtra,101,IN,India,19.10305556,73.01055556,Q4934244
132572,Kopargaon,4008,MH,Maharashtra,101,IN,India,19.88239,74.47605,Q2241490
147799,Kopela,4008,MH,Maharashtra,101,IN,India,18.83,80.23,Q6431067
132586,Koradi,4008,MH,Maharashtra,101,IN,India,21.24758,79.10575,Q6432751
132582,Koregaon,4008,MH,Maharashtra,101,IN,India,18.64573,74.05909,Q2729341
132618,Koynanagar,4008,MH,Maharashtra,101,IN,India,17.4,73.76667,Q6435154
132629,Kudal,4008,MH,Maharashtra,101,IN,India,16.01148,73.68867,Q2239036
147800,Kuhi,4008,MH,Maharashtra,101,IN,India,21.01082222,79.35242222,Q6442100
132656,Kurandvad,4008,MH,Maharashtra,101,IN,India,16.68317,74.58892,Q1949085
147801,Kurankhed,4008,MH,Maharashtra,101,IN,India,20.70194444,77.24972222,Q6445605
132657,Kurduvadi,4008,MH,Maharashtra,101,IN,India,18.09339,75.41567,Q2238903
147802,Kusumba,4008,MH,Maharashtra,101,IN,India,20.91666667,74.65,Q6448221
147803,Lakhandur,4008,MH,Maharashtra,101,IN,India,20.75,79.88333333,Q6479500
132799,Lanja,4008,MH,Maharashtra,101,IN,India,16.86086,73.54993,Q2237794
132800,Lasalgaon,4008,MH,Maharashtra,101,IN,India,20.1427,74.23946,Q2235584
132759,Latur,4008,MH,Maharashtra,101,IN,India,18.4,76.8,Q61394
147804,Lavasa,4008,MH,Maharashtra,101,IN,India,18.40528056,73.50626944,Q989925
132770,Lohogaon,4008,MH,Maharashtra,101,IN,India,18.59921,73.92701,Q26786371
132776,Lonar,4008,MH,Maharashtra,101,IN,India,19.98533,76.52046,Q61436
132773,Lonavla,4008,MH,Maharashtra,101,IN,India,18.75275,73.40575,Q1929511
132844,Mahabaleshwar,4008,MH,Maharashtra,101,IN,India,17.56,73.4,Q463273
132846,Mahad,4008,MH,Maharashtra,101,IN,India,18.08333,73.41667,Q2238564
147805,Mahape,4008,MH,Maharashtra,101,IN,India,19.11776,73.026938,Q15243710
147806,Mahim,4008,MH,Maharashtra,101,IN,India,19.035,72.84,Q674501
132856,Maindargi,4008,MH,Maharashtra,101,IN,India,17.45739,76.2932,Q2546729
133062,Majalgaon,4008,MH,Maharashtra,101,IN,India,19.15988,76.20832,Q2546703
133063,Makhjan,4008,MH,Maharashtra,101,IN,India,17.2698,73.50031,Q2546703
147807,Malabar Hill,4008,MH,Maharashtra,101,IN,India,18.95,72.795,Q6373912
147808,Malad,4008,MH,Maharashtra,101,IN,India,19.18611111,72.84861111,Q6740929
133065,Malegaon,4008,MH,Maharashtra,101,IN,India,20.54966,74.53462,Q580965
132872,Malkapur,4008,MH,Maharashtra,101,IN,India,17.26214,74.17574,Q2631025
133070,Malvan,4008,MH,Maharashtra,101,IN,India,16.05981,73.4629,Q2450888
132886,Manchar,4008,MH,Maharashtra,101,IN,India,19.00436,73.94346,Q1320215
147809,Mandangad,4008,MH,Maharashtra,101,IN,India,17.98333333,73.25,Q15244520
147810,Mandhal,4008,MH,Maharashtra,101,IN,India,20.95,79.46666667,Q6748015
147811,Mandwa,4008,MH,Maharashtra,101,IN,India,18.803,72.882,Q6748267
147812,Mangaon,4008,MH,Maharashtra,101,IN,India,18.23333333,73.28333333,Q6748809
132909,Mangrul Pir,4008,MH,Maharashtra,101,IN,India,20.31379,77.34178,Q2552130
147813,Manjlegaon,4008,MH,Maharashtra,101,IN,India,19.15,76.23,Q2546703
147814,Mankeshwar,4008,MH,Maharashtra,101,IN,India,18.35416667,75.63916667,Q6750510
147815,Mankhurd,4008,MH,Maharashtra,101,IN,India,19.05,72.93,Q4856120
132918,Manmad,4008,MH,Maharashtra,101,IN,India,20.25334,74.43755,Q2317441
132924,Manor,4008,MH,Maharashtra,101,IN,India,19.7244,72.90966,Q3844824
132926,Mansar,4008,MH,Maharashtra,101,IN,India,21.39602,79.2635,Q1320187
133084,Manwat,4008,MH,Maharashtra,101,IN,India,19.30133,76.49735,Q2546880
147817,Maregaon,4008,MH,Maharashtra,101,IN,India,20.1,78.81666667,Q15246932
147818,Mastiholi,4008,MH,Maharashtra,101,IN,India,16.08333333,74.55,Q6785553
147819,Masur India,4008,MH,Maharashtra,101,IN,India,17.4,74.15,Q6785717
133090,Matheran,4008,MH,Maharashtra,101,IN,India,18.98281,73.2652,Q463526
147820,Matunga,4008,MH,Maharashtra,101,IN,India,19.01798056,72.84476389,Q5226775
147821,Mazagaon,4008,MH,Maharashtra,101,IN,India,18.97,72.85,Q5121900
132961,Mehekar,4008,MH,Maharashtra,101,IN,India,20.1505,76.56841,Q2673732
147822,Mehergaon,4008,MH,Maharashtra,101,IN,India,20.96666667,74.63333333,Q6809474
147823,Mehkar,4008,MH,Maharashtra,101,IN,India,20.15,76.575,Q2673732
132971,Mhasla,4008,MH,Maharashtra,101,IN,India,18.1334,73.11162,Q2546690
132972,Mhasvad,4008,MH,Maharashtra,101,IN,India,17.63359,74.78773,Q26782291
147824,Miraj,4008,MH,Maharashtra,101,IN,India,16.83,74.63,Q522760
147825,Mohadi,4008,MH,Maharashtra,101,IN,India,21.30833333,79.675,Q6890830
147826,Mohol,4008,MH,Maharashtra,101,IN,India,17.8167,75.6667,Q6894280
132985,Mohpa,4008,MH,Maharashtra,101,IN,India,21.31012,78.82969,Q751161
147827,Mokhada taluka,4008,MH,Maharashtra,101,IN,India,19.93333333,73.33333333,Q6895283
147828,Mora Maharashtra,4008,MH,Maharashtra,101,IN,India,18.889,72.934,Q6908888
132992,Moram,4008,MH,Maharashtra,101,IN,India,17.78812,76.47077,Q26782317
132999,Morsi,4008,MH,Maharashtra,101,IN,India,21.3403,78.01258,Q26782328
133006,Mowad,4008,MH,Maharashtra,101,IN,India,21.46475,78.45103,Q1774606
133012,Mudkhed,4008,MH,Maharashtra,101,IN,India,19.15657,77.50304,Q2546606
133018,Mukher,4008,MH,Maharashtra,101,IN,India,18.70636,77.36795,Q26782341
133099,Mul,4008,MH,Maharashtra,101,IN,India,20.06987,79.67826,Q3824950
147829,Mulher,4008,MH,Maharashtra,101,IN,India,20.78138889,74.06388889,Q6933986
147830,Mulund,4008,MH,Maharashtra,101,IN,India,19.17168056,72.956,Q6935217
133024,Mumbai,4008,MH,Maharashtra,101,IN,India,19.07283,72.88261,Q1156
133025,Mumbai Suburban,4008,MH,Maharashtra,101,IN,India,19.12636,72.84897,Q2341660
133035,Murbad,4008,MH,Maharashtra,101,IN,India,19.25395,73.38993,Q2546816
133036,Murgud,4008,MH,Maharashtra,101,IN,India,16.39604,74.19142,Q2445568
133039,Murtajapur,4008,MH,Maharashtra,101,IN,India,20.73299,77.36694,Q2445448
133040,Murud (Raigad),4008,MH,Maharashtra,101,IN,India,18.32817,72.9621,Q1924853
147831,Murud (Ratnagiri),4008,MH,Maharashtra,101,IN,India,17.77494444,73.11815,Q6939780
147832,Murum,4008,MH,Maharashtra,101,IN,India,17.78777778,76.47,Q2546781
147833,Nadgaon,4008,MH,Maharashtra,101,IN,India,20.90101389,76.01396389,Q6957648
147834,Nagapur,4008,MH,Maharashtra,101,IN,India,18.87,76.43,Q2546917
133260,Nagothana,4008,MH,Maharashtra,101,IN,India,18.54225,73.13493,Q592673
133116,Nagpur,4008,MH,Maharashtra,101,IN,India,21.14631,79.08491,Q1513
133117,Nagpur Division,4008,MH,Maharashtra,101,IN,India,21.14911,79.10748,Q305259
147835,Nala Sopara,4008,MH,Maharashtra,101,IN,India,19.4154,72.8613,Q12435629
133131,Naldurg,4008,MH,Maharashtra,101,IN,India,17.81667,76.28182,Q2572967
147836,Nalegaon,4008,MH,Maharashtra,101,IN,India,18.41666667,76.81666667,Q6960863
147837,Nampur,4008,MH,Maharashtra,101,IN,India,20.72861111,74.31083333,Q6962047
133141,Nanded,4008,MH,Maharashtra,101,IN,India,18.91667,77.5,Q855122
133267,Nandgaon,4008,MH,Maharashtra,101,IN,India,20.3068,74.65501,Q1931382
147838,Nandnee,4008,MH,Maharashtra,101,IN,India,17.455,75.84555556,Q6963358
147839,Nandura,4008,MH,Maharashtra,101,IN,India,20.83333333,76.45972222,Q546955
133268,Nandura Buzurg,4008,MH,Maharashtra,101,IN,India,20.83417,76.45924,Q546955
133145,Nandurbar,4008,MH,Maharashtra,101,IN,India,21.37,74.2,Q2087583
147840,Narayangaon,4008,MH,Maharashtra,101,IN,India,19.07,73.97,Q6965557
147841,Nardana,4008,MH,Maharashtra,101,IN,India,21.2,74.81666667,Q6965708
147842,Nariman Point,4008,MH,Maharashtra,101,IN,India,18.92,72.83,Q3632268
147843,Narkhed,4008,MH,Maharashtra,101,IN,India,21.47,78.53,Q938857
133177,Nashik,4008,MH,Maharashtra,101,IN,India,19.99727,73.79096,Q200235
133178,Nashik Division,4008,MH,Maharashtra,101,IN,India,19.98295,73.78942,Q526400
147844,Navapur,4008,MH,Maharashtra,101,IN,India,21.17,73.78,Q2722255
133186,Navi Mumbai,4008,MH,Maharashtra,101,IN,India,19.03681,73.01582,Q61445
133208,Neral,4008,MH,Maharashtra,101,IN,India,19.02475,73.31688,Q2247572
147845,Nerur,4008,MH,Maharashtra,101,IN,India,15.98333333,73.65,Q6996771
147846,Nevasa,4008,MH,Maharashtra,101,IN,India,19.53333333,74.93333333,Q7003750
147847,Nighoj,4008,MH,Maharashtra,101,IN,India,18.95972222,74.27694444,Q15262323
133217,Nilanga,4008,MH,Maharashtra,101,IN,India,18.11675,76.75279,Q2546766
133220,Nipani,4008,MH,Maharashtra,101,IN,India,16.399,74.38285,Q2283213
147848,Niphad,4008,MH,Maharashtra,101,IN,India,20.0833,73.8,Q2763226
147849,Nira Narsingpur,4008,MH,Maharashtra,101,IN,India,17.9835,75.12396,Q7039851
133305,Osmanabad,4008,MH,Maharashtra,101,IN,India,18.25,76.16667,Q2462135
133307,Ozar,4008,MH,Maharashtra,101,IN,India,20.09473,73.92816,Q2719433
147850,Pabal,4008,MH,Maharashtra,101,IN,India,18.83083333,74.05277778,Q7121516
133520,Pachora,4008,MH,Maharashtra,101,IN,India,20.66727,75.35305,Q2719146
147851,Pahur Maharashtra,4008,MH,Maharashtra,101,IN,India,20.7,75.68333333,Q7124601
133319,Paithan,4008,MH,Maharashtra,101,IN,India,19.47506,75.38558,Q2445534
133527,Palghar,4008,MH,Maharashtra,101,IN,India,19.69693,72.76543,Q2724596
147852,Pali Raigad,4008,MH,Maharashtra,101,IN,India,18.541384,73.219965,Q3891768
147853,Palso,4008,MH,Maharashtra,101,IN,India,20.76666667,77.23333333,Q7128747
133537,Panchgani,4008,MH,Maharashtra,101,IN,India,17.92449,73.8008,Q463437
133347,Pandharpur,4008,MH,Maharashtra,101,IN,India,17.67924,75.33098,Q1779418
147854,Pandhurli,4008,MH,Maharashtra,101,IN,India,19.829052,73.854745,Q15265284
133349,Panhala,4008,MH,Maharashtra,101,IN,India,16.8121,74.11007,Q2719424
133353,Panvel,4008,MH,Maharashtra,101,IN,India,18.98878,73.11013,Q297511
133358,Parbhani,4008,MH,Maharashtra,101,IN,India,19.5,76.75,Q1920284
147855,Parel,4008,MH,Maharashtra,101,IN,India,18.99,72.84,Q4856263
133360,Parli Vaijnath,4008,MH,Maharashtra,101,IN,India,18.85057,76.53163,Q1797389
147856,Parner,4008,MH,Maharashtra,101,IN,India,19.003,74.438,Q7139330
133364,Parola,4008,MH,Maharashtra,101,IN,India,20.88098,75.11937,Q3786783
147857,Parseoni,4008,MH,Maharashtra,101,IN,India,21.38333333,79.15,Q7139955
133367,Partur,4008,MH,Maharashtra,101,IN,India,19.59925,76.21541,Q2719414
133554,Patan,4008,MH,Maharashtra,101,IN,India,17.37513,73.90143,Q3788531
133556,Pathardi,4008,MH,Maharashtra,101,IN,India,19.17279,75.17425,Q368499
133558,Pathri,4008,MH,Maharashtra,101,IN,India,19.2588,76.43412,Q2719439
133559,Patur,4008,MH,Maharashtra,101,IN,India,20.46093,76.93725,Q2544958
147858,Paturda,4008,MH,Maharashtra,101,IN,India,20.95,76.71666667,Q7148764
147859,Paud,4008,MH,Maharashtra,101,IN,India,18.52416667,73.61583333,Q4801215
147860,Pauni,4008,MH,Maharashtra,101,IN,India,20.78,79.63,Q2719440
133397,Pawni,4008,MH,Maharashtra,101,IN,India,20.79229,79.63644,Q2719440
147861,Pedgaon,4008,MH,Maharashtra,101,IN,India,18.51166667,74.7075,Q7159163
147862,Peint,4008,MH,Maharashtra,101,IN,India,20.25844722,73.50305278,Q7160927
133404,Pen,4008,MH,Maharashtra,101,IN,India,18.73734,73.09603,Q1382194
133434,Phaltan,4008,MH,Maharashtra,101,IN,India,17.99113,74.43177,Q2341367
147863,Phulambri,4008,MH,Maharashtra,101,IN,India,20.1,75.41666667,Q7188306
147864,Piliv,4008,MH,Maharashtra,101,IN,India,17.678842,74.966412,Q7194065
147865,Pimpalgaon Baswant,4008,MH,Maharashtra,101,IN,India,20.16666667,73.98333333,Q7194685
147866,Pimpalgaon Raja,4008,MH,Maharashtra,101,IN,India,20.71666667,76.43333333,Q7194687
133449,Pimpri,4008,MH,Maharashtra,101,IN,India,18.62292,73.80696,Q11941642
147867,Pimpri-Chinchwad,4008,MH,Maharashtra,101,IN,India,18.62777778,73.81305556,Q119219
133564,Pipri,4008,MH,Maharashtra,101,IN,India,19.79371,75.53519,Q2980705
133484,Powai,4008,MH,Maharashtra,101,IN,India,19.1164,72.90471,Q13118508
147868,Prabhadevi,4008,MH,Maharashtra,101,IN,India,19.016905,72.828649,Q5456385
147869,Prakasha,4008,MH,Maharashtra,101,IN,India,21.51666667,74.31666667,Q7238200
133496,Pulgaon,4008,MH,Maharashtra,101,IN,India,20.72204,78.32056,Q2719107
133504,Pune,4008,MH,Maharashtra,101,IN,India,18.51957,73.85535,Q1538
133505,Pune Division,4008,MH,Maharashtra,101,IN,India,18.74673,73.75465,Q1854679
147870,Puntamba,4008,MH,Maharashtra,101,IN,India,19.75,74.63333333,Q7260576
147871,Pural,4008,MH,Maharashtra,101,IN,India,16.45,73.36666667,Q7260809
133571,Purna,4008,MH,Maharashtra,101,IN,India,19.1817,77.02566,Q2545550
133515,Pusad,4008,MH,Maharashtra,101,IN,India,19.91274,77.57838,Q2724580
147872,Radhanagari,4008,MH,Maharashtra,101,IN,India,16.41388889,73.99777778,Q7280215
147873,Rahata,4008,MH,Maharashtra,101,IN,India,19.71666667,74.48333333,Q7283322
133583,Rahimatpur,4008,MH,Maharashtra,101,IN,India,17.5921,74.19966,Q2573077
133663,Rahuri,4008,MH,Maharashtra,101,IN,India,19.39069,74.64979,Q2544979
133588,Raigarh,4008,MH,Maharashtra,101,IN,India,18.57,73.13,Q2286310
147874,Raireshwar,4008,MH,Maharashtra,101,IN,India,18.05,73.73333333,Q7285054
133687,Rajapur,4008,MH,Maharashtra,101,IN,India,16.65679,73.51701,Q2718772
133677,Rajgurunagar,4008,MH,Maharashtra,101,IN,India,18.86667,73.9,Q2719101
133685,Rajur,4008,MH,Maharashtra,101,IN,India,20.11087,78.89311,Q2719488
133689,Rajura,4008,MH,Maharashtra,101,IN,India,19.77947,79.36459,Q2570708
147875,Ralegaon,4008,MH,Maharashtra,101,IN,India,20.25,79.81,Q7286873
147876,Ramewadi,4008,MH,Maharashtra,101,IN,India,16.03333333,74.35,Q7289479
133710,Ramtek,4008,MH,Maharashtra,101,IN,India,21.39562,79.32725,Q2545077
133619,Ratnagiri,4008,MH,Maharashtra,101,IN,India,17,73.5,Q1922257
133724,Raver,4008,MH,Maharashtra,101,IN,India,21.24757,76.03509,Q2362462
147877,Renapur,4008,MH,Maharashtra,101,IN,India,18.51666667,76.6,Q7312547
147878,Renavi,4008,MH,Maharashtra,101,IN,India,17.26972222,74.61055556,Q7312752
133631,Revadanda,4008,MH,Maharashtra,101,IN,India,18.55363,72.92559,Q7317762
147879,Revdanda,4008,MH,Maharashtra,101,IN,India,18.55,72.93333333,Q7317762
133639,Risod,4008,MH,Maharashtra,101,IN,India,19.97671,76.78799,Q2545016
133644,Roha,4008,MH,Maharashtra,101,IN,India,18.43687,73.11964,Q15272986
147880,Sailu,4008,MH,Maharashtra,101,IN,India,19.47,76.47,Q2718737
147881,Sakol,4008,MH,Maharashtra,101,IN,India,18.2825,76.88444444,Q15274503
147882,Sakoli,4008,MH,Maharashtra,101,IN,India,21.08,79.98,Q7403046
147883,Sakri,4008,MH,Maharashtra,101,IN,India,20.99027778,74.31444444,Q13121881
147884,Samudrapur,4008,MH,Maharashtra,101,IN,India,20.65,78.96666667,Q2774601
147885,Sangameshwar,4008,MH,Maharashtra,101,IN,India,17.18694444,73.55305556,Q7417805
133780,Sangamner,4008,MH,Maharashtra,101,IN,India,19.56784,74.21154,Q2466083
133782,Sangli,4008,MH,Maharashtra,101,IN,India,17.11202,74.7699,Q429215
134074,Sangola,4008,MH,Maharashtra,101,IN,India,17.43948,75.19379,Q429215
147887,Sangrampur Maharashtra,4008,MH,Maharashtra,101,IN,India,21.03,76.68,Q7418104
147888,Saoli,4008,MH,Maharashtra,101,IN,India,20.08133056,79.78286111,Q7420857
133797,Saoner,4008,MH,Maharashtra,101,IN,India,21.3851,78.92155,Q2544743
147889,Sarangkheda,4008,MH,Maharashtra,101,IN,India,21.433273,74.526421,Q7423132
147890,Saswad,4008,MH,Maharashtra,101,IN,India,18.55,74,Q2544796
133825,Satana,4008,MH,Maharashtra,101,IN,India,20.59483,74.20301,Q2247428
133815,Satara,4008,MH,Maharashtra,101,IN,India,17.68589,73.99333,Q581562
133816,Satara Division,4008,MH,Maharashtra,101,IN,India,17.72601,74.06433,Q581562
147891,Satpati,4008,MH,Maharashtra,101,IN,India,19.71666667,72.7,Q7426445
134082,Savantvadi,4008,MH,Maharashtra,101,IN,India,15.90413,73.82191,Q1130165
134083,Savda,4008,MH,Maharashtra,101,IN,India,21.15054,75.88938,Q3238579
147892,Savlaj,4008,MH,Maharashtra,101,IN,India,17.1,74.78,Q7428375
147893,Sawantvadi,4008,MH,Maharashtra,101,IN,India,16,73.75,Q1130165
133836,Selu,4008,MH,Maharashtra,101,IN,India,19.45512,76.44073,Q2718737
147894,Sevagram,4008,MH,Maharashtra,101,IN,India,20.73499167,78.66256944,Q3630222
147895,Sewri,4008,MH,Maharashtra,101,IN,India,19,72.86,Q4933909
133908,Shahada,4008,MH,Maharashtra,101,IN,India,21.54538,74.47106,Q2738743
133909,Shahapur,4008,MH,Maharashtra,101,IN,India,19.45231,73.32572,Q589527
147896,Shedbal,4008,MH,Maharashtra,101,IN,India,16.68916667,74.75425556,Q7492294
133857,Shegaon,4008,MH,Maharashtra,101,IN,India,20.7932,76.69921,Q2566517
147897,Shevgaon,4008,MH,Maharashtra,101,IN,India,19.35,75.23333333,Q7495714
147898,Shikrapur,4008,MH,Maharashtra,101,IN,India,18.69361111,74.13805556,Q15277258
133873,Shiraguppi,4008,MH,Maharashtra,101,IN,India,16.61875,74.70907,Q26795347
147899,Shirala,4008,MH,Maharashtra,101,IN,India,16.98401111,74.12415278,Q7498256
133874,Shirdi,4008,MH,Maharashtra,101,IN,India,19.76616,74.47738,Q1949112
133875,Shirgaon,4008,MH,Maharashtra,101,IN,India,19.69589,72.71527,Q26780636
147900,Shirol,4008,MH,Maharashtra,101,IN,India,16.73333333,74.6,Q7498928
133877,Shirpur,4008,MH,Maharashtra,101,IN,India,21.34821,74.88035,Q7498967
147901,Shirud,4008,MH,Maharashtra,101,IN,India,20.71666667,74.9,Q7498993
133878,Shirwal,4008,MH,Maharashtra,101,IN,India,18.15059,73.97788,Q2544718
133879,Shivaji Nagar,4008,MH,Maharashtra,101,IN,India,18.53017,73.85263,Q26793755
133886,Shrigonda,4008,MH,Maharashtra,101,IN,India,18.61527,74.69895,Q2566494
133936,Sillod,4008,MH,Maharashtra,101,IN,India,20.30303,75.65284,Q2450958
147902,Sindewahi,4008,MH,Maharashtra,101,IN,India,20.28333333,79.65,Q2775412
133943,Sindhudurg,4008,MH,Maharashtra,101,IN,India,16.17,73.7,Q768332
133944,Sindi,4008,MH,Maharashtra,101,IN,India,20.80509,78.88752,Q1946403
147903,Sindkheda,4008,MH,Maharashtra,101,IN,India,21.26666667,74.73333333,Q2773905
133953,Sinnar,4008,MH,Maharashtra,101,IN,India,19.84505,73.99866,Q2724534
147904,Sion Mumbai,4008,MH,Maharashtra,101,IN,India,19.04,72.86,Q7525343
147905,Sironcha,4008,MH,Maharashtra,101,IN,India,18.83,79.96,Q7530566
133970,Sirur,4008,MH,Maharashtra,101,IN,India,18.8276,74.37475,Q2717592
147906,Sivala East Godavari district,4008,MH,Maharashtra,101,IN,India,16.75722222,82.08861111,Q13010473
133986,Solapur,4008,MH,Maharashtra,101,IN,India,17.75,75.5,Q237847
147907,Sonala,4008,MH,Maharashtra,101,IN,India,21.11666667,76.73333333,Q15278521
133993,Sonegaon,4008,MH,Maharashtra,101,IN,India,20.62915,78.69207,Q26780008
147908,Songir,4008,MH,Maharashtra,101,IN,India,21.08333333,74.78333333,Q7561272
147909,Sonvad,4008,MH,Maharashtra,101,IN,India,21.08333333,75.35,Q7562416
134015,Soygaon,4008,MH,Maharashtra,101,IN,India,20.59606,75.61765,Q26780029
134033,Srivardhan,4008,MH,Maharashtra,101,IN,India,18.04592,73.01552,Q2269015
134052,Surgana,4008,MH,Maharashtra,101,IN,India,20.55956,73.63747,Q2341453
147910,Taklibhan,4008,MH,Maharashtra,101,IN,India,19.6167,74.8,Q7678449
147911,Talbid,4008,MH,Maharashtra,101,IN,India,17.35,74.13,Q7679000
134100,Talegaon Dabhade,4008,MH,Maharashtra,101,IN,India,18.73502,73.67561,Q2719127
147912,Talegaon Dhamdhere,4008,MH,Maharashtra,101,IN,India,18.6678,74.1536,Q16901085
134104,Taloda,4008,MH,Maharashtra,101,IN,India,21.56128,74.21238,Q26780072
147913,Talode,4008,MH,Maharashtra,101,IN,India,21.56074167,74.83,Q2570716
134241,Tarapur,4008,MH,Maharashtra,101,IN,India,19.86499,72.68426,Q993332
147914,Tardeo,4008,MH,Maharashtra,101,IN,India,18.97,72.81,Q7685715
134242,Tasgaon,4008,MH,Maharashtra,101,IN,India,17.037,74.60171,Q2544755
134128,Telhara,4008,MH,Maharashtra,101,IN,India,21.02694,76.83889,Q2544731
147915,Thalner,4008,MH,Maharashtra,101,IN,India,21.25,74.9667,Q7709740
134138,Thane,4008,MH,Maharashtra,101,IN,India,19.33333,73.25,Q207749
134212,Trimbak,4008,MH,Maharashtra,101,IN,India,19.93268,73.52907,Q26778822
147916,Trombay,4008,MH,Maharashtra,101,IN,India,19,72.9,Q3595610
134217,Tuljapur,4008,MH,Maharashtra,101,IN,India,18.00804,76.07011,Q2724627
134221,Tumsar,4008,MH,Maharashtra,101,IN,India,21.38333,79.73333,Q338371
134255,Udgir,4008,MH,Maharashtra,101,IN,India,18.39258,77.11756,Q934153
134267,Ulhasnagar,4008,MH,Maharashtra,101,IN,India,19.21667,73.15,Q460222
134269,Umarga,4008,MH,Maharashtra,101,IN,India,17.83841,76.62331,Q1109355
134272,Umarkhed,4008,MH,Maharashtra,101,IN,India,19.60144,77.68878,Q2718792
134274,Umred,4008,MH,Maharashtra,101,IN,India,20.85396,79.32466,Q2544787
134291,Uran,4008,MH,Maharashtra,101,IN,India,18.87813,72.93924,Q1113891
147917,Uruli Kanchan,4008,MH,Maharashtra,101,IN,India,18.48333333,74.13333333,Q7901522
134379,Vada,4008,MH,Maharashtra,101,IN,India,19.65347,73.14811,Q4007184
147918,Vadgaon,4008,MH,Maharashtra,101,IN,India,18.7486,73.641,Q2719142
147919,Vadner,4008,MH,Maharashtra,101,IN,India,20.25,74.0333,Q7908334
134312,Vaijapur,4008,MH,Maharashtra,101,IN,India,19.92672,74.7275,Q2451016
147920,Vairag,4008,MH,Maharashtra,101,IN,India,18.05,75.8,Q7908830
147921,Valsang,4008,MH,Maharashtra,101,IN,India,17.6,76.0833,Q7912608
147922,Vangaon,4008,MH,Maharashtra,101,IN,India,19.86666667,72.75,Q7914756
134328,Varangaon,4008,MH,Maharashtra,101,IN,India,21.01767,75.91042,Q7915443
147923,Vashi,4008,MH,Maharashtra,101,IN,India,19.08,73.01,Q297732
134334,Vasind,4008,MH,Maharashtra,101,IN,India,19.40844,73.26285,Q7916821
147924,Vatul,4008,MH,Maharashtra,101,IN,India,16.75,73.6,Q7917225
147925,Velas Maharashtra,4008,MH,Maharashtra,101,IN,India,17.9585,73.0498,Q7918828
147926,Velneshwar,4008,MH,Maharashtra,101,IN,India,17.3833,73.2,Q7919247
134346,Vengurla,4008,MH,Maharashtra,101,IN,India,15.86125,73.63182,Q2445434
147927,Vijaydurg,4008,MH,Maharashtra,101,IN,India,16.5667,73.3333,Q14862297
147928,Vikhroli,4008,MH,Maharashtra,101,IN,India,19.11,72.94,Q5383080
147929,Vile Parle,4008,MH,Maharashtra,101,IN,India,19.1,72.83,Q3558400
147930,Vinchur,4008,MH,Maharashtra,101,IN,India,20.11666667,74.28333333,Q11954840
134368,Virar,4008,MH,Maharashtra,101,IN,India,19.45591,72.81136,Q2487341
147931,Vita Maharashtra,4008,MH,Maharashtra,101,IN,India,17.2711,74.5378,Q7936679
134372,Vite,4008,MH,Maharashtra,101,IN,India,17.27343,74.53792,Q7936679
147932,Wadala,4008,MH,Maharashtra,101,IN,India,19.02163056,72.86458889,Q4856518
